Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Wataru Endo\c149016b,jp JPN,MF,Stuttgart,28,1993,32.2,4,0,0,35,72,1,9,59,42,0,0,0,Matches
Michael Esser\83e0eeb4,de GER,GK,Bochum,33,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wahidullah Faghir\93c9e7d9,dk DEN,FW,Stuttgart,18,2003,1.4,0,0,0,0,3,2,0,1,0,0,0,0,Matches
Ömer Faruk Beyaz\8307b663,tr TUR,FWDF,Stuttgart,17,2003,0.8,0,0,0,0,0,0,0,1,5,0,0,0,Matches
Adrian Fein\60097ff6,de GER,MF,Greuther Fürth,22,1999,0.4,0,0,0,1,0,0,0,2,0,0,0,0,Matches
Ohis Felix Uduokhai\677da306,de GER,DF,Augsburg,23,1997,8.7,1,0,0,10,8,0,1,19,6,0,0,0,Matches
Edimilson Fernandes\3bb625ac,ch SUI,DFFW,Arminia,25,1996,3.1,0,0,0,3,2,0,8,2,3,0,0,0,Matches
Alfreð Finnbogason\f9e7c4ac,is ISL,FWMF,Augsburg,32,1989,3.2,0,0,0,4,1,1,1,1,0,0,0,0,Matches
Mark Flekken\a92ab7be,nl NED,GK,Freiburg,28,1993,32,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,29,1991,19,2,0,0,13,21,4,17,6,15,0,0,0,Matches
Philipp Förster\76fa965f,de GER,FWMF,Stuttgart,26,1995,10.7,4,0,0,18,10,2,4,10,12,0,0,0,Matches
Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Leverkusen,23,1998,1.6,0,0,0,1,0,0,4,2,2,0,0,0,Matches
Raphael Framberger\626fab5f,de GER,DF,Augsburg,25,1995,9.4,3,0,0,19,9,0,24,10,19,0,1,0,Matches
Marvin Friedrich\b77f44a4,de GER,DF,M'Gladbach,25,1995,6.7,1,0,0,6,2,1,0,10,11,0,1,0,Matches
Marvin Friedrich\b77f44a4,de GER,DF,Union Berlin,25,1995,13,4,1,1,11,2,0,4,31,12,0,0,1,Matches
Jeremie Frimpong\74f2e748,nl NED,DF,Leverkusen,20,2000,22.8,6,0,0,19,52,1,52,39,21,0,1,1,Matches
Christian Früchtl\1940be91,de GER,GK,Bayern Munich,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Chris Führich\0cf778df,de GER,MFFW,Stuttgart,23,1998,19,3,0,0,11,23,2,35,20,23,0,0,0,Matches
Marius Funk\86314793,de GER,GK,Greuther Fürth,25,1996,8,0,0,0,1,1,0,0,0,0,0,1,0,Matches
Stephan Fürstner\18c2e247,de GER,MF,Mainz 05,33,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mijat Ga?inovi?\16daec92,rs SRB,FWDF,Hoffenheim,26,1995,1.2,1,0,0,4,1,0,0,2,2,0,0,0,Matches
Cristian Gamboa\f27680d9,cr CRC,DF,Bochum,31,1989,19.1,6,0,0,22,11,2,27,60,45,0,0,0,Matches
Silvère Ganvoula M'Boussy\6c731625,cg CGO,FW,Bochum,25,1996,1.7,0,0,0,2,1,6,0,0,0,0,0,0,Matches
Linus Gechter\ad2b068c,de GER,DF,Hertha BSC,17,2004,8,0,0,0,6,0,0,2,18,6,0,1,0,Matches
Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,23,1998,15.3,6,0,0,48,23,0,12,28,23,0,1,0,Matches
Yannick Gerhardt\62ab9184,de GER,MFDF,Wolfsburg,27,1994,17.5,2,0,0,18,24,2,27,31,30,0,0,0,Matches
Hamadi Al Ghaddioui\5723931e,ma MAR,FW,Stuttgart,30,1990,5.5,2,0,0,15,7,3,3,0,5,0,0,0,Matches
Niko Gießelmann\7242b495,de GER,DF,Union Berlin,29,1991,23.1,3,0,0,25,34,1,68,22,10,0,0,0,Matches
Rafa? Gikiewicz\17376543,pl POL,GK,Augsburg,33,1987,34,0,0,0,0,6,0,0,0,0,0,0,0,Matches
Daniel Ginczek\e5f63987,de GER,MFFW,Wolfsburg,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matthias Ginter\f521b80a,de GER,DF,M'Gladbach,27,1994,26.2,2,0,0,10,29,2,13,46,32,0,0,0,Matches
Serge Gnabry\88e357ef,de GER,FWDF,Bayern Munich,26,1995,24.3,0,0,0,13,24,15,77,26,34,0,0,0,Matches
Leon Goretzka\cc86b9a3,de GER,MF,Bayern Munich,26,1995,15.5,0,0,0,14,12,1,4,33,19,0,0,0,Matches
Jeffrey Gouweleeuw\1025db8e,nl NED,DF,Augsburg,30,1991,28.6,9,0,0,36,7,0,8,76,40,0,2,0,Matches
Jens Grahl\f26dee6b,de GER,GK,Eint Frankfurt,32,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Julian Green\ad1d6fa4,us USA,MF,Greuther Fürth,26,1995,11.7,2,0,0,16,41,0,21,15,9,0,0,0,Matches
Michael Gregoritsch\8e235926,at AUT,FWMF,Augsburg,27,1994,15.5,3,0,0,18,17,5,12,11,9,0,0,0,Matches
Sebastian Griesbeck\a8db7ebb,de GER,DFMF,Greuther Fürth,30,1990,27.1,7,0,0,37,21,0,0,62,36,0,1,2,Matches
Sebastian Griesbeck\a8db7ebb,de GER,MF,Union Berlin,30,1990,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Vincenzo Grifo\54e4866f,it ITA,MFFW,Freiburg,28,1993,30.8,0,0,0,13,35,1,74,32,19,0,0,0,Matches
Lennart Grill\37998008,de GER,GK,Leverkusen,22,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
